name,author_title,review_text,review_rating
UPS,Saied Da,"(Translated by Google) Customer service is very bad.. It is impossible to get one identical answer to the same question when calling.. Every employee has a different answer.. The shipment is stuck in customs.. The shipment is subject to customs duties.. The shipment arrived.. The shipment did not arrive.. and all the answers in the end are wrong. .. I decided to go to the branch myself.. The branch employee says that he does not have permission to enter.. You go to the main branch and he says that he does not have any information about the shipment.. Until I wrote to the administration in America and did not receive any adequate answer about the reason for the unjustified delay of the shipment.

(Original)
خدمة العملاء جدا سيئة.. مستحيل تاخد جواب واحد متطابق على نفس السؤال عند الاتصال.. كل موظف عنده إجابة مختلفة.. الشحنة متعطلة في الجمارك.. الشحنة عليها رسوم جمركية.. الشحنة وصلت.. الشحنة ما وصلت.. وكل الأجوبة بالنهاية غلط.. قررت اروح للفرع بنفسي.. موظف الفرع يقول ان ماعنده سماحية دخول.. تروح الفرع الرئيسي يقول ان ماعنده اي معلومة عن الشحنة.. حتى راسلت الإدارة في أمريكا وما اخدت اي جواب وافي عن سبب تأخير الشحنة الغير مبرر.",1
UPS Warehouse,Saied Da,Worst shipping company ever,1
UPS Warehouse,Saju Velladath,Not Working any contact number,1
UPS,salah fekry,"Worst courier ever , staff are very rude and unprofessional",1
UPS Warehouse,Salah Lababidi,"This is the first time I write a review, but the extraordinary level of bad service encouraged me to do so.
The problem starts when your parcel is in the warehouse:
The parcel will sit for days in their warehouse and nobody will even bother to give you a call or a feedback.
Everything you see in the tracking system is not up to date and only filled with lies which does not reflect the reality.
You spend a lot of money trying to contact their hot line and you listen to long lecture about the greatness of the company before someone  bothers to answer the phone and most likely tell you that your parcel is on the way just to get rid of you. You can call for days before you discover that they only hide behind the hotline and lie to the costumers.
The majority of the bad reviews tell the story, and personally I would not recommend anyone to use this service if it can be avoided.",1
UPS Warehouse,Salah Lababidi,"This is the first time I write a review, but the extraordinary level of bad service encouraged me to do so.
The problem starts when your parcel is in the warehouse:
The parcel will sit for days in their warehouse and nobody will even bother to give you a call or a feedback.
Everything you see in the tracking system is not up to date and only filled with lies which does not reflect the reality.
You spend a lot of money trying to contact their hot line and you listen to long lecture about the greatness of the company before someone  bothers to answer the phone and most likely tell you that your parcel is on the way just to get rid of you. You can call for days before you discover that they only hide behind the hotline and lie to the costumers.
The majority of the bad reviews tell the story, and personally I would not recommend anyone to use this service if it can be avoided.",1
UPS,SALAH ROUCADI,"(Translated by Google) The worst delivery service I have ever witnessed in my life. The representative does not respond and the call was cut off in my face after speaking with him. The order was cancelled, but the shame is on the Namshi company that dealt with this. This is a delivery service that contacts Namshi’s customer service in Arab Emirates to the Kingdom of Saudi Arabia. It would have sent me my order with... This is UPS. I thank Foot Locker for the delivery service and its representatives. I do not recommend it, thank you

(Original)
أسوء خدمة توصيل شهدتها في حياتي المندوب لا يستجيب وفي قطع الإتصال في وجهي بعد الكلام معه تم ألغى طلب لاكن العيب على شركة نمشي التي تعاملت معة هذا خدمة توصيل بتصل بخدمة العملاء في نمشي في إمرات عربية إلى مملكة العربية السعودية إد كانت سوف ترسل لي طلبي مع هذا ups أنا أشكر فوت لوكر على خدمة توصيل و مندوبيها لا أنصح بها و شكرا",1
UPS Warehouse,Salem,"zero star not one! Do yourself a favour and stay away from this company. They may show the UPS sign, but they are no UPS service.",1
UPS Warehouse,Salem Al-Harbi,"Unbelievable delivery company, they don't deliver at all you have to pick it from the warehouse yourself. The drivers are extremely rule and the customer doesn't even care.",1
UPS Warehouse,Sam Ibra,"Woerst service ever, plus the broke my package and they done nothing for me. Try fedex they are way better!",1
UPS,Samah Zarroug,"The rating should be zero. The Worst company, the worst customer services and experience. Stay away from the company.",1
UPS,Samah Zarroug,"The rating should be zero. The Worst company, the worst customer services and experience. Stay away from the company.",1
UPS,sameh elgohary,"(Translated by Google) A very bad company. Very very bad customer service to no end. I do not recommend dealing with them. I have a shipment that is four days late and no one has provided me with any information. Customer service does not respond. After I tried to answer the employee hung up the call in my face.
Thanks ups

(Original)
شركة سيئه جدا خدمة عملاء سيئه جدا جدا إلى مالانهايه لاانصح بالتعامل معهم عندي شحنه متأخره ليه اربع ايام ومفيش اي حد افادني بأي معلومة خدمة العملاء لا يردون وبعد محاولا رد الموظف وسكر المكالمة في وجهي
شكرا ups",1
UPS Warehouse,Samer Kaadan,Extremely bad experience for the first and last time ...,1
UPS,Sara Aziz,Worst service ever,1
UPS Warehouse,Sarah Al-Ahmed,"They brag about being the 9th largest shipping company in the world and top notch services! They are utterly horrible to work with, contacting them is a nightmare, their customer service is down the drain, they misplace your parcels, give wrong information, and they proudly verbalise that if you want your parcel delivered to your door step you have to at least wait for a week!! Or head to our ware house.
NEVER choose UPS for your parcels if you can avoid them.
If there was minus ratings, its the least to justify them..
Lousy company with a horrible customer service.",1
UPS Warehouse,Sarah Al-Ahmed,"They brag about being the 9th largest shipping company in the world and top notch services! They are utterly horrible to work with, contacting them is a nightmare, their customer service is down the drain, they misplace your parcels, give wrong information, and they proudly verbalise that if you want your parcel delivered to your door step you have to at least wait for a week!! Or head to our ware house.
NEVER choose UPS for your parcels if you can avoid them.
If there was minus ratings, its the least to justify them..
Lousy company with a horrible customer service.",1
